MPI,	OMP,	Send MSG,	OMP time,	Array,	Recv msg,	total time
14,4,	0.335406,	0.157555,	0.071598,	0.297078,	1.063135,

14,5,	0.319845,	0.177739,	0.055950,	0.278861,	1.008685,

14,6,	0.314624,	0.160633,	0.058987,	0.263081,	0.975294,

14,7,	0.322408,	0.167933,	0.084958,	0.256871,	0.962172,

14,8,	0.328768,	0.165306,	0.071990,	0.256838,	0.981234,

14,9,	0.330487,	0.179369,	0.061581,	0.250809,	0.968765,

14,10,	0.317315,	0.176378,	0.062257,	0.268824,	0.989875,

14,11,	0.348952,	0.191589,	0.056531,	0.283170,	1.045592,

14,12,	0.399899,	0.197874,	0.074121,	0.266337,	1.103778,

14,13,	0.418159,	0.221264,	0.062051,	0.270040,	1.134949,

14,14,	0.416942,	0.260680,	0.068445,	0.274553,	1.140503,

14,15,	0.430217,	0.283666,	0.058781,	0.285518,	1.157081,

14,16,	0.464434,	0.214924,	0.103770,	0.282910,	1.214698,

14,17,	0.506067,	0.213727,	0.061613,	0.294895,	1.259144,

14,18,	0.497264,	0.247729,	0.073428,	0.300087,	1.282161,

14,19,	0.590618,	0.206634,	0.101144,	0.318428,	1.420825,

14,20,	0.618199,	0.215642,	0.061208,	0.357916,	1.506308,

14,21,	0.639749,	0.308051,	0.067632,	0.344846,	1.536247,

14,22,	0.653098,	0.329491,	0.065065,	0.341286,	1.526592,

14,23,	0.690807,	0.367247,	0.076218,	0.360786,	1.614101,

14,24,	0.699634,	0.243449,	0.107029,	0.351804,	1.628718,

14,25,	0.313056,	0.175141,	0.101539,	0.221844,	0.951362,

14,26,	0.298573,	0.203210,	0.076558,	0.225166,	0.962945,

14,27,	0.298173,	0.218437,	0.071149,	0.227152,	0.975663,

14,28,	0.306500,	0.241354,	0.073106,	0.219337,	1.005118,

14,29,	0.306799,	0.225540,	0.089755,	0.224576,	0.968606,

14,30,	0.300105,	0.258122,	0.074059,	0.218997,	0.995651,

15,1,	0.543910,	0.414106,	0.055222,	0.611961,	2.117943,

15,2,	0.398168,	0.244852,	0.055280,	0.410367,	1.413136,

15,3,	0.350375,	0.189025,	0.055773,	0.340668,	1.161006,

15,4,	0.338176,	0.186377,	0.056103,	0.300415,	1.079990,

15,5,	0.324280,	0.196972,	0.055085,	0.278186,	1.027552,

15,6,	0.328780,	0.186595,	0.056161,	0.273368,	1.029821,

15,7,	0.325523,	0.178278,	0.069733,	0.265994,	1.004611,

15,8,	0.375726,	0.212884,	0.072424,	0.268771,	1.071238,

15,9,	0.359177,	0.219332,	0.056770,	0.267096,	1.049857,

15,10,	0.386129,	0.235924,	0.055623,	0.285946,	1.078647,

15,11,	0.378407,	0.232765,	0.070327,	0.287844,	1.100278,

15,12,	0.457396,	0.238799,	0.069372,	0.294352,	1.200766,

15,13,	0.442939,	0.250711,	0.072252,	0.295276,	1.174274,

15,14,	0.479158,	0.258817,	0.066895,	0.302692,	1.270470,

15,15,	0.513536,	0.292715,	0.071550,	0.310379,	1.283418,

15,16,	0.492165,	0.270458,	0.069092,	0.306135,	1.281841,

15,17,	0.525674,	0.308126,	0.074182,	0.299430,	1.314585,

15,18,	0.638370,	0.277804,	0.098335,	0.341869,	1.576014,

15,19,	0.652936,	0.307355,	0.102196,	0.349885,	1.544899,

15,20,	0.645352,	0.229282,	0.105817,	0.363013,	1.538925,

15,21,	0.687799,	0.269635,	0.084860,	0.384500,	1.721857,

15,22,	0.709415,	0.313912,	0.120432,	0.374619,	1.695725,

15,23,	0.723923,	0.313456,	0.087396,	0.387580,	1.732111,

15,24,	0.744780,	0.434328,	0.073261,	0.374950,	1.743591,

15,25,	0.301914,	0.217837,	0.071060,	0.230044,	0.979125,

15,26,	0.317394,	0.225814,	0.091052,	0.225838,	1.005570,

15,27,	0.306104,	0.241103,	0.070880,	0.229996,	1.054956,

15,28,	0.303945,	0.274467,	0.085185,	0.226753,	0.996297,

15,29,	0.311351,	0.222788,	0.078148,	0.221762,	0.996061,

15,30,	0.317226,	0.241182,	0.094306,	0.224816,	1.026207,

16,1,	0.543812,	0.411664,	0.055464,	0.611882,	1.625643,

16,2,	0.397758,	0.244541,	0.055305,	0.401665,	1.112115,

16,3,	0.357104,	0.187293,	0.055794,	0.340253,	0.943863,

16,4,	0.346401,	0.186787,	0.057464,	0.312067,	0.933751,

16,5,	0.328707,	0.197706,	0.055555,	0.291203,	0.907733,

16,6,	0.335639,	0.219491,	0.070034,	0.280871,	0.906601,

16,7,	0.330096,	0.192247,	0.059444,	0.270765,	0.904223,

16,8,	0.331095,	0.225775,	0.070465,	0.272509,	0.906074,

16,9,	0.363050,	0.229337,	0.056292,	0.278715,	0.959583,

16,10,	0.379379,	0.223897,	0.079370,	0.277900,	0.983517,

16,11,	0.420056,	0.236301,	0.055705,	0.280048,	1.032120,

16,12,	0.446036,	0.227847,	0.063889,	0.299768,	1.083716,

16,13,	0.443236,	0.269067,	0.054521,	0.301094,	1.107149,

16,14,	0.502440,	0.253453,	0.073090,	0.304037,	1.188894,

16,15,	0.507759,	0.266701,	0.066143,	0.302294,	1.192282,

16,16,	0.508451,	0.265566,	0.068866,	0.306048,	1.234598,

16,17,	0.539499,	0.295963,	0.069797,	0.307967,	1.253632,

16,18,	0.649438,	0.356940,	0.056340,	0.345523,	1.447068,

16,19,	0.669734,	0.325656,	0.065209,	0.362176,	1.508960,

16,20,	0.678173,	0.307901,	0.093255,	0.373565,	1.523340,

16,21,	0.703947,	0.324378,	0.083095,	0.388432,	1.581901,

16,22,	0.721591,	0.370515,	0.065309,	0.385161,	1.621232,

16,23,	0.779979,	0.387712,	0.060785,	0.393059,	1.696974,

16,24,	0.788985,	0.341972,	0.071322,	0.388802,	1.707164,

16,25,	0.319553,	0.233745,	0.072921,	0.236012,	0.921569,

16,26,	0.303902,	0.239996,	0.072706,	0.236314,	0.893684,

16,27,	0.313583,	0.262111,	0.091604,	0.234438,	0.923764,

16,28,	0.304370,	0.356746,	0.060574,	0.228037,	0.950022,

16,29,	0.305739,	0.305522,	0.061015,	0.238708,	0.911572,

16,30,	0.305214,	0.253643,	0.073632,	0.241244,	0.960655,

